scop_id,class,name
258354,g,d4qf2c_
68266,g,d1k7ba1
62027,g,d1i95n_
93150,g,d1ojva3
78066,g,d1lkpa2
83414,g,d1h03q2
45080,g,d1pyib1
65327,g,d1gmoe1
273746,g,d3wvta1
387905,g,d6v08a3
44615,g,d1ldla_
162789,g,d2agxd_
100225,g,d1uzja3
345454,g,d4ufrd_
155097,g,d3bbx41
44383,g,d1mkna_
65052,g,d1ft4b2
347742,g,d5u8ra2
133607,g,d2fjgv_
44484,g,d1fana_
169013,g,d2w26b1
120411,g,d1vqpu1
61110,g,d1hp2a_
44308,g,d1dx5k1
44488,g,d3btti_
152769,g,d2v83c2
274613,g,d4zffc_
357995,g,d6cfnc_
120387,g,d1vqoz1
153769,g,d2ytna1
152779,g,d2v89b_
45139,g,d1cxxa1
44454,g,d1nora_
45238,g,d1bq9a_
194796,g,d4efvb_
130720,g,d2cqea1
365863,g,d6fo4a_
146976,g,d2epva1
275897,g,d5ct1a1
43851,g,d1evr.1
248357,g,d3oz1b1
244022,g,d2w2qe1
126054,g,d2a2ql2
337350,g,d5vypj1
390215,g,d7jheb_
126634,g,d2aeil3
176444,g,d3g9ib1
146911,g,d2em8a1
44785,g,d1bmpa_
140076,g,d2yu9l1
85507,g,d1nb1a_
93195,g,d1ok1a4
146980,g,d2eq0a1
248734,g,d3pzab2
147384,g,d2hseb2
256722,g,d4cufa3
44706,g,d1tgsi_
123227,g,d1yi211
86148,g,d1nt0g3
44020,g,d7wgab1
65324,g,d1gmoc2
192233,g,d4aazb_
79808,g,d1n1ib2
93209,g,d1ok3a2
115087,g,d1xbtd2
113065,g,d1u6gb_
251211,g,d4bd9b2
250180,g,d3uaib_
323726,g,d5sx4n2
97024,g,d1r4ob1
71434,g,d1iu5a_
165134,g,d2hkrd_
256661,g,d4cqke_
246321,g,d3gisy3
155613,g,d3bukc2
126643,g,d2aerl3
349418,g,d6atua_
352426,g,d6b55n_
330453,g,d5tx4b_
44699,g,d1ovoc_
45090,g,d2hapd1
85016,g,d1mm3a1
273061,g,d4z0kb_
44967,g,d2pf2a2
133713,g,d2flga1
145333,g,d2hgq51
74256,g,d1lu0b_
355747,g,d6ey2b_
268008,g,d2mj4a_
43994,g,d1bqta_
349302,g,d6atul_
44831,g,d1g44a1
180315,g,d3liwb_
61406,g,d1hyia_
106624,g,d1t7ea1
307925,g,d4oo7a_
44341,g,d1bi6.2
241774,g,d2elia1
127927,g,d2b63i1
44330,g,d1nuba2
44251,g,d1pgeb2
370228,g,d6i9ja_
45207,g,d1dl6a_
67065,g,d1jpya_
165698,g,d2iuph_
146537,g,d2dkta1
239807,g,d3th2l3
165123,g,d2hj4h_
154013,g,d2z3rh2
312357,g,d4zn3b1
388815,g,d6z3ja_
146867,g,d2ei8b_
131696,g,d2dsqc_
343800,g,d3gova1
155616,g,d3bukd1
166271,g,d2nlbd_
164690,g,d2gh0c1
131540,g,d2dj8a1
361959,g,d5yw1i_
307339,g,d4f2ca_
156451,g,d3ccuz1
246520,g,d3hn4a2
352407,g,d6b55t_
337727,g,d5w97f_
257717,g,d4bv5b_
349176,g,d6aupl1
44943,g,d1du3i2
44933,g,d1du3c1
120128,g,d1vq631
126833,g,d2airb2
129808,g,d2c4fl3
203162,g,d1xtab2
304477,g,d2uwga2
44757,g,d2vpfc_
336730,g,d5xdqf_
152249,g,d2ux2a2
45134,g,d1ctla2
151164,g,d2qp101
344815,g,d3jb9t1
72579,g,d1kj5a_
